ID,R_E,ratio,P_amb,alfa_M,T_inf,P_v,mu_L,gases,fractions,surfactant,c_L,error_code,elapsed_time,steps,collapse_time,T_max,n_NH3,expansion_work,dissipated_acoustic_energy,energy_efficiency,enable_heat_transfer,enable_evaporation,enable_reactions,enable_dissipated_energy,excitation_type,target_specie,R_0,R_dot_0,T_0,c_NH3_0,c_H2_0,c_H_0,c_NH2_0,c_NH_0,c_N_0,c_NNH_0,c_N2H4_0,c_N2H3_0,c_N2H2_0,c_H2NN_0,c_N2_0,R_last,R_dot_last,T_last,c_NH3_last,c_H2_last,c_H_last,c_NH2_last,c_NH_last,c_N_last,c_NNH_last,c_N2H4_last,c_N2H3_last,c_N2H2_last,c_H2NN_last,c_N2_last
1084,4.857142857142858e-06,7.061224489795919,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.6710045337677,12334,1.0002924626048886e-06,4578.800724238728,2.546810701531566e-16,1.688540578257506e-07,0.0,38930.02046816376,True,False,True,False,no_excitation,NH3,3.429737609329447e-05,0.0,303.15,0.0,8.813854659342486e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.937951553114162e-07,4.855045989741485e-06,-3.848708209112611e-14,303.15000000007666,5.312855601289938e-07,0.0003099225579145934,-2.97447035981495e-14,-1.1703594286013702e-15,3.586971659222235e-17,9.807767723153194e-12,-2.006815760550381e-22,9.192189892129774e-13,3.6198252163092733e-11,1.4044473983852385e-10,1.8457923874305992e-13,0.00010330740223779436
1085,4.857142857142858e-06,7.244897959183674,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.4198720455169678,12163,1.0261424263357822e-06,4658.122249850644,3.3273843202660373e-16,1.8258426984178024e-07,0.0,32220.345243997366,True,False,True,False,no_excitation,NH3,3.5189504373177844e-05,0.0,303.15,0.0,8.160356308504731e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.720118769501577e-07,4.854401822742464e-06,-7.905425499601138e-13,303.1500000032066,6.943959671334164e-07,0.0003098013538315104,-7.618699128826184e-18,-9.881147966459715e-18,-1.6548032782764468e-21,-4.9982134889696334e-11,-8.872566699490076e-28,1.8849252960666405e-12,3.0064840307879643e-10,3.555705408797956e-15,6.799999739975608e-15,0.00010326699197549316
1086,4.857142857142858e-06,7.428571428571429,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.5222208499908447,12030,1.0520028891583372e-06,4735.3546181563615,4.234626968330642e-16,1.9703010816698908e-07,0.0,27320.411287258234,True,False,True,False,no_excitation,NH3,3.608163265306123e-05,0.0,303.15,0.0,7.569898042985798e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.523299347661933e-07,4.853653898072385e-06,-1.5106541998622957e-13,303.1500000001123,8.841381607052432e-07,0.00030966035698849455,-6.430634529352656e-14,5.877209878974064e-16,1.7075570773487064e-19,6.936108492707474e-12,-3.8380022998702575e-22,3.4406691227308933e-12,1.5467992363058536e-10,3.283420361951115e-10,6.944702043425953e-13,0.00010321981767277137
1088,4.857142857142858e-06,7.795918367346939,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,3.0260369777679443,14273,1.1037512827955802e-06,4883.965880528806,6.293931183400467e-16,2.2814080509809829e-07,0.0,21283.878739929773,True,False,True,False,no_excitation,NH3,3.7865889212827995e-05,0.0,303.15,0.0,6.549438860909853e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1831462869699512e-07,4.851952222162365e-06,-2.5888079656497883e-14,303.15000000010764,1.315478740518498e-06,0.00030933970059968005,5.8423330059225055e-22,4.408298707920068e-23,6.958577514993691e-23,9.546110711782497e-12,4.366517192142887e-32,1.038088272445847e-11,1.0175509744188529e-09,1.18920508339244e-14,2.231414774245076e-15,0.00010311271651497479
1089,4.857142857142858e-06,7.979591836734694,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.6779024600982666,13102,1.1296374843186195e-06,4955.529882973519,7.330389669437238e-16,2.4484174250208125e-07,0.0,19612.285033012722,True,False,True,False,no_excitation,NH3,3.875801749271138e-05,0.0,303.15,0.0,6.107506092851388e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0358353642837965e-07,4.851094618230502e-06,-1.1025529731045747e-12,303.15000000466927,1.532919031062169e-06,0.0003091780551737306,-3.8704115149589164e-25,-2.4167042651531424e-22,-3.2818125237018007e-22,-6.410529990215323e-11,-2.216979611863193e-29,1.5364412725967733e-11,1.5361994659172584e-09,1.7236346507276433e-10,-3.467394263254512e-10,0.00010305872680666341
1094,4.857142857142858e-06,8.89795918367347,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.6938745975494385,12759,1.2591620027588727e-06,5289.043359763174,1.0317492252254982e-15,3.4052413762669337e-07,0.0,19379.54367405284,True,False,True,False,no_excitation,NH3,4.321865889212828e-05,0.0,303.15,0.0,4.404886406521283e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4682954688404277e-07,4.8486201368018385e-06,2.3721378385817e-13,303.1499999999299,2.1608820387542864e-06,0.00030871099877198506,1.789538865135886e-14,1.0112451129596609e-18,2.190459799666567e-23,8.47988843526116e-12,-1.4762086567421772e-21,3.769691786496483e-11,2.8835630602165488e-09,1.6911317752070122e-11,-5.907801485375811e-12,0.0001029022003375209
1101,5.040816326530612e-06,1.0,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.030161142349243164,43,6.249999999999986e-07,303.1500000014571,1.0456603006046923e-56,0.0,0.0,0.0,True,False,True,False,no_excitation,NH3,5.040816326530612e-06,0.0,303.15,0.0,0.0003099959627114974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010333198757049915,5.0408163265306105e-06,9.839412509080121e-23,303.15,1.9489441367772512e-47,0.0003099959627114975,6.512644838995157e-26,3.409598904438988e-50,-5.1903281852126034e-61,-4.099702237839075e-70,2.942784147957723e-36,-1.037610305141644e-56,-2.22670038669298e-40,6.6976855920467206e-34,6.5742925535015625e-34,0.00010333198757049912
1095,4.857142857142858e-06,9.081632653061225,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.9792287349700928,12634,1.285082039778349e-06,5351.370879452896,1.0406553721947555e-15,3.6222251199478845e-07,0.0,20437.995715987177,True,False,True,False,no_excitation,NH3,4.411078717201167e-05,0.0,303.15,0.0,4.142992509930557e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3809975033101856e-07,4.848545843927836e-06,-2.1493347482587188e-14,303.1500000000912,2.1796351467984315e-06,0.0003086970213973715,1.9124516154272123e-22,1.5641744902306308e-23,2.4061735577863483e-23,9.716997318817314e-12,1.1283406324077402e-32,3.830525702276245e-11,3.0165931882818426e-09,3.5247055753040266e-14,4.396488982637479e-18,0.00010289748118544262
1097,4.857142857142858e-06,9.448979591836736,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.731132745742798,12718,1.336934054062018e-06,5472.19044095905,1.0299618888706706e-15,4.083255937499299e-07,0.0,23278.513469299778,True,False,True,False,no_excitation,NH3,4.589504373177843e-05,0.0,303.15,0.0,3.6783343941927873e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.226111464730929e-07,4.848633391292744e-06,-2.0683572514131092e-13,303.15000000087684,2.157120974375746e-06,0.0003087137266179528,-7.275554056426376e-22,-6.425585498468176e-23,-9.712604987939739e-23,-4.0158978089853746e-11,-4.3619061031747963e-32,3.660875347892656e-11,3.1244674865459794e-09,3.6547321415580384e-14,-1.3927105589668155e-19,0.00010290302115778154
1038,4.673469387755101e-06,7.795918367346939,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,201,14.77024531364441,11126,1.061957446401542e-06,4862.712771155453,5.290015028354656e-16,2.0326724483684137e-07,0.0,22562.140068602504,True,False,True,False,no_excitation,NH3,3.643398583923365e-05,0.0,303.15,0.0,6.556753205929706e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1855844019765686e-07,4.668760135739861e-06,-1.219397824560956e-14,303.15000000004966,1.24097665156699e-06,0.00030974198505892,4.326280401461954e-22,3.299903392563798e-23,5.2004226383651287e-23,6.427896093457117e-12,2.1277873989516957e-32,9.206579214520673e-12,9.201326931219985e-10,1.0761158976384997e-14,-1.1517829040343066e-17,0.00010324686199665326
1102,5.040816326530612e-06,1.183673469387755,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.6001431941986084,3708,2.687342680175893e-07,365.6829350850818,-3.465923887631903e-53,8.440216363095732e-11,0.0,1e+30,True,False,True,False,no_excitation,NH3,5.966680549770928e-06,0.0,303.15,0.0,0.00018692194748167701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.230731582722567e-05,5.0408163274329996e-06,-9.310159762988484e-22,303.15,-6.459929703539891e-44,0.00030999596270997606,1.3707941828376095e-22,-1.1299533182334358e-46,-3.663847707466232e-56,-3.372792257471493e-64,6.194029447443016e-33,2.6433905590546054e-53,-3.541916263530746e-35,-2.2932615234588797e-30,-2.1790706897212888e-30,0.0001033319875699925
1104,5.040816326530612e-06,1.5510204081632653,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.755211591720581,4770,2.9337996045192766e-07,546.7053600583994,-5.77882404440478e-45,7.811000095551528e-10,0.0,1e+30,True,False,True,False,no_excitation,NH3,7.818408996251562e-06,0.0,303.15,0.0,8.308134161558939e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7693780538529796e-05,5.040816329420416e-06,-9.241468573469343e-22,303.15,-1.07708069369442e-35,0.0003099959627066258,4.044867253245701e-21,-3.645126241284737e-38,-1.9944777721675646e-47,-5.220440520692918e-54,1.8277015755543531e-31,-4.484574494676517e-44,-4.809919653785796e-32,-1.0088544698836116e-28,-9.904009978542869e-29,0.00010333198756887621
1103,5.040816326530612e-06,1.3673469387755102,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.8837902545928955,4219,2.7999260820187754e-07,447.6774617218669,-3.997107873364026e-52,3.4147719472335943e-10,0.0,1e+30,True,False,True,False,no_excitation,NH3,6.892544773011245e-06,0.0,303.15,0.0,0.00012126064381936928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.042021460645642e-05,5.040816319298829e-06,9.520781470302156e-23,303.15,-7.449972025219209e-43,0.0003099959627236869,3.3274888670644054e-22,-1.2999979287824216e-45,4.021707103500911e-54,3.1119171893670253e-60,1.5035491314153576e-32,-1.9971630394395984e-53,-1.2658159234689044e-33,-3.4704658962380385e-29,-2.5075315786159787e-29,0.00010333198757456271
1098,4.857142857142858e-06,9.63265306122449,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,3.2722830772399902,13286,1.3628654045500005e-06,5530.818554319983,1.0165092445215107e-15,4.327664176134598e-07,0.0,24998.388668315478,True,False,True,False,no_excitation,NH3,4.678717201166181e-05,0.0,303.15,0.0,3.4719078132080526e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1573026044026841e-07,4.848744546385718e-06,-1.4294649783442186e-13,303.1500000005982,2.1287997518510846e-06,0.00030873475553891454,-1.512603742716504e-16,-1.3962645810899486e-17,-5.178623634838651e-23,-2.1407531176204285e-11,-5.8361335045070575e-24,3.4970509199699985e-11,3.1309432032671013e-09,4.0408596647901794e-14,3.425548420968685e-12,0.00010291001644430705
1105,5.040816326530612e-06,1.7346938775510203,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,0.9426465034484863,5220,3.096229948447839e-07,659.1943776228395,-3.911517210106001e-52,1.4166302781143021e-09,0.0,1e+30,True,False,True,False,no_excitation,NH3,8.744273219491878e-06,0.0,303.15,0.0,5.938646858057394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979548952685798e-05,5.040816354672176e-06,-6.766202835116331e-22,303.15,-7.29044451668841e-43,0.00030999596266406183,2.0703857448950526e-23,-2.440028061693081e-47,-3.3562612492461735e-54,1.9331600230976817e-58,9.355182878731278e-34,-1.1089597727816934e-49,-1.6487403904283926e-36,-6.945085313285938e-31,-4.726976373809408e-31,0.00010333198755468834
1106,5.040816326530612e-06,1.9183673469387754,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.059964656829834,5776,3.268536155906751e-07,791.2554402073778,-3.551155121128585e-48,2.2635030779229135e-09,0.0,1e+30,True,False,True,False,no_excitation,NH3,9.670137442732194e-06,0.0,303.15,0.0,4.390972498512488e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4636574995041626e-05,5.040816421733873e-06,2.7677191229040307e-22,303.15,-6.618786766570043e-39,0.0003099959625510257,3.8894960347010877e-22,-5.54286982334747e-45,-3.0360466335660246e-50,4.604656080077027e-51,1.7574960022391125e-32,-1.1962070010819412e-45,-7.921823233831643e-33,-1.7873232265864405e-28,-1.057246292210632e-28,0.00010333198751700734
1099,4.857142857142858e-06,9.816326530612246,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,2.835238218307495,12726,1.3887999485897303e-06,5588.349261032371,1.0005334742113159e-15,4.581575100022282e-07,0.0,26887.65846353207,True,False,True,False,no_excitation,NH3,4.76793002915452e-05,0.0,303.15,0.0,3.280642841285298e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.093547613761766e-07,4.84887661327063e-06,-1.0261794527638134e-14,303.1500000000435,2.095171678249319e-06,0.00030875972554458104,2.551616337398823e-22,2.048223873625965e-23,3.1438697423305116e-23,1.3146137348478192e-11,-1.0567470786434474e-29,3.3173192473780324e-11,3.1314298336680374e-09,3.420271940337891e-14,-3.6903678191001364e-12,0.00010291832760658881
1107,5.040816326530612e-06,2.1020408163265305,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.0817842483520508,6095,3.4599179956935496e-07,942.1388069428184,-4.216272825125378e-47,3.338467050429993e-09,0.0,1e+30,True,False,True,False,no_excitation,NH3,1.059600166597251e-05,0.0,303.15,0.0,3.337587065849474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1125290219498247e-05,5.040816463783817e-06,-3.837019599585699e-22,303.15,-7.858459889507173e-38,0.00030999596248014656,1.4284347042320239e-22,-5.082337502671885e-46,5.834716722332932e-48,1.5910013751173518e-48,6.454482172434978e-33,-5.401888630882625e-45,-2.2763560522498026e-34,-1.5159430599277397e-29,-9.71087076619807e-30,0.00010333198749338175
1100,4.857142857142858e-06,10.0,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,200,3.037999391555786,12919,1.4147374477731412e-06,5644.8490692347195,9.83316533984459e-16,4.845169323317246e-07,0.0,28932.46346994323,True,False,True,False,no_excitation,NH3,4.8571428571428576e-05,0.0,303.15,0.0,3.103172664805094e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0343908882683647e-07,4.849018914471131e-06,-1.1799563805920244e-14,303.1500000000501,2.058937188397635e-06,0.00030878665319193215,1.790289309836101e-22,1.738977790671247e-23,2.6407585521888298e-23,1.0910582195839819e-11,3.4957227111830986e-29,3.127526755835487e-11,3.09283643989888e-09,4.7860952126226665e-14,1.7348112632652602e-11,0.00010292731050139383
1108,5.040816326530612e-06,2.2857142857142856,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.2522249221801758,6438,3.665860628748388e-07,1109.7616702215425,-6.816656448402987e-41,4.659142931997196e-09,0.0,1e+30,True,False,True,False,no_excitation,NH3,1.1521865889212826e-05,0.0,303.15,0.0,2.5959134572764563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.653044857588188e-06,5.040816485819142e-06,-2.9353189603906733e-22,303.15,-1.2705159936188084e-31,0.000309995962443003,1.7088915516115188e-19,-7.411520756209735e-41,-1.707339080173291e-42,6.419661815366388e-44,7.721746062664646e-30,-9.054540913701023e-39,-6.75505110031203e-29,-3.569530492536125e-27,-8.552254757021187e-28,0.00010333198748100215
1109,5.040816326530612e-06,2.4693877551020407,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.2149674892425537,6737,3.884486723199686e-07,1288.7077601852054,-4.614099474425013e-40,6.243753258064375e-09,0.0,1e+30,True,False,True,False,no_excitation,NH3,1.2447730112453144e-05,0.0,303.15,0.0,2.0586767837542686e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8622559458475624e-06,5.040816534579214e-06,-9.414785337854163e-23,303.15,-8.599944932914944e-31,0.00030999596236072277,1.0480615909804375e-16,5.95088010131973e-44,2.0799609701908672e-38,8.614954897551329e-38,4.735739639956093e-27,-9.242425610083994e-38,1.1864894428740015e-26,6.225145819312782e-29,-6.195286900370291e-28,0.00010333198745359237
1111,5.040816326530612e-06,2.836734693877551,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.4107096195220947,7891,4.3503775245200183e-07,1663.043498186661,-1.4410554644068188e-34,1.0279696045783306e-08,0.0,1e+30,True,False,True,False,no_excitation,NH3,1.4299458558933777e-05,0.0,303.15,0.0,1.3580003350082407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.526667783360802e-06,5.040816792727841e-06,-2.8576184072636354e-16,303.15000000000055,-2.6858969564632294e-25,0.00030999596137301063,6.316169777594207e-13,1.0499492402487507e-36,1.0984356051319555e-27,1.0866056578321685e-24,2.854005327664734e-23,4.353449754770362e-24,4.888281762269682e-20,5.711089143751664e-25,6.985067026866074e-25,0.00010333198722960649
1110,5.040816326530612e-06,2.6530612244897958,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.5646998882293701,7452,4.113458735412424e-07,1474.4541711720137,1.0324601126656953e-36,8.110949296979419e-09,0.0,4.612837975197961e+23,True,False,True,False,no_excitation,NH3,1.337359433569346e-05,0.0,303.15,0.0,1.6600234418318145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.533411472772715e-06,5.0408167547121155e-06,-1.7313102051983405e-19,303.15,1.924340600006128e-27,0.00030999596197617664,1.5527952105610042e-14,2.6823938191218354e-41,1.3659310369892014e-33,8.992581894903692e-33,7.0164138011322815e-25,3.619656824938781e-31,6.355825807890898e-23,8.272053432216615e-28,1.342121185065952e-25,0.00010333198732797977
1047,4.673469387755101e-06,9.448979591836736,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,201,14.796432733535767,11384,1.2863233813892816e-06,5449.864240226154,9.510906140930572e-16,3.637951490793629e-07,0.0,22459.744125805828,True,False,True,False,no_excitation,NH3,4.4159516867971676e-05,0.0,303.15,0.0,3.6824423196851655e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2274807732283885e-07,4.664986727825936e-06,-1.2184841261096896e-14,303.1500000000497,2.2365677022206477e-06,0.0003090018291002446,1.1791625042492464e-22,9.689525226854959e-24,1.488589097967119e-23,6.428129588337379e-12,7.083092167991754e-33,4.25216069525643e-11,3.2308049778386187e-09,3.7777129632383065e-14,4.275279828810018e-18,0.0001029989768844702
1112,5.040816326530612e-06,3.0204081632653064,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,1.8035805225372314,8547,4.5935753082011725e-07,1851.2930489664247,5.136785526615496e-30,1.276919337558442e-08,0.0,1.4596267938380557e+17,True,False,True,False,no_excitation,NH3,1.5225322782174094e-05,0.0,303.15,0.0,1.1250171206864894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.750057068954965e-06,5.040816543919817e-06,-3.093567112893051e-13,303.15000000063105,9.574148251543442e-21,0.00030999598063135886,-2.0898845932286336e-11,-1.3151308747783896e-36,-5.649581364282422e-27,-2.0671951144730356e-23,-9.443309639048583e-22,6.113194477980824e-23,1.015861133034613e-17,1.1862221515489836e-22,4.5762997059246e-23,0.00010333199006063905
1050,4.673469387755101e-06,10.0,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,201,14.315146684646606,11451,1.3611848413537791e-06,5622.127966315916,9.138759751944569e-16,4.3167359001547153e-07,0.0,27735.628719935128,True,False,True,False,no_excitation,NH3,4.6734693877551015e-05,0.0,303.15,0.0,3.1066382556760955e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0355460852253652e-07,4.665318388288423e-06,-1.2482014970925778e-14,303.1500000000498,2.148596121646822e-06,0.00030906714903756864,1.1708702609993724e-22,9.622723271522154e-24,1.4781979468610908e-23,6.428017457542058e-12,7.022990062461593e-33,3.707279722376305e-11,3.2542082434181556e-09,3.805046769375616e-14,-1.407069642073413e-17,0.00010302074031143688
1113,5.040816326530612e-06,3.2040816326530615,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.0140633583068848,9504,4.84166286620876e-07,2036.8947362016618,1.323879804792626e-27,1.5598820493744758e-08,0.0,691851679258530.8,True,False,True,False,no_excitation,NH3,1.615118700541441e-05,0.0,303.15,0.0,9.42421793497778e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1414059783259264e-06,5.0408167288607614e-06,2.8178317038323273e-14,303.149999999943,2.467500357479523e-18,0.00030999598530760984,-2.6599426469149965e-11,1.1324938404065298e-34,3.4966473131226765e-25,5.687562575006955e-22,-1.2019135655631094e-21,3.832364331091269e-21,7.660424341485019e-16,8.949781517100165e-21,1.0846372360741828e-20,0.0001033319906689138
1114,5.040816326530612e-06,3.3877551020408165,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.095499277114868,10021,5.093532692112615e-07,2218.3201313232007,1.3002042116916846e-25,1.8788095909276035e-08,0.0,8484788013848.822,True,False,True,False,no_excitation,NH3,1.7077051228654727e-05,0.0,303.15,0.0,7.97296786588471e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.657655955294903e-06,5.0408168387106195e-06,1.0012370359271969e-13,303.14999999979756,2.4233726776311115e-16,0.00030999593723457687,2.8122762558519924e-11,9.786122178907333e-33,-3.615848469987444e-25,1.469757680753894e-19,1.2707489792834893e-21,-6.689314431129072e-15,3.2459965549811566e-14,3.7894177221946864e-19,-1.3240089582349432e-21,0.00010333198375131873
1115,5.040816326530612e-06,3.5714285714285716,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.2698402404785156,10414,5.348369997954429e-07,2394.6323432861886,6.601608511244036e-24,2.2356647981703976e-08,0.0,198850514359.01105,True,False,True,False,no_excitation,NH3,1.8002915451895043e-05,0.0,303.15,0.0,6.8050313734427935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2683437911475977e-06,5.0408167817512715e-06,-8.06032602816839e-16,303.1500000000015,1.2304342727878393e-14,0.00030999598394198147,-2.5335822516066686e-11,4.988725993517046e-31,-2.3203135307817467e-26,1.2976442645454643e-17,-1.1448424996278225e-21,-7.859433968800553e-18,4.375802986340108e-13,5.10838354835672e-18,-7.081080622867317e-29,0.00010333199020589223
1116,5.040816326530612e-06,3.7551020408163267,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.219268560409546,10595,5.605571731997362e-07,2565.264570973882,1.9815400474079197e-22,2.6324192863942934e-08,0.0,7800492188.797338,True,False,True,False,no_excitation,NH3,1.892877967513536e-05,0.0,303.15,0.0,5.854513459987339e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9515044866624465e-06,5.040816810193579e-06,-1.415520207132982e-13,303.15000000028584,3.6932737556437573e-13,0.0003099959530292158,8.182276451534207e-12,1.4929016950124616e-29,-1.9974627801111058e-24,4.479429468762545e-16,3.6979322956171943e-22,4.126269874198052e-17,3.819440080118711e-12,4.4589345477133984e-17,-3.069743705081764e-29,0.00010333198379679744
1119,5.040816326530612e-06,4.3061224489795915,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.405048131942749,11228,6.387161025869888e-07,3038.5074178780355,1.1575774693375598e-19,4.0818936121923176e-08,0.0,20705294.516298104,True,False,True,False,no_excitation,NH3,2.1706372344856308e-05,0.0,303.15,0.0,3.8823699063837036e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2941233021279012e-06,5.0408159545553505e-06,-6.229966384973066e-16,303.15000000000134,2.1575403789040955e-10,0.00030999579811379703,1.2069672235176573e-13,-6.765749279484663e-24,4.626004996702133e-17,3.6001902585244956e-13,5.456138082443451e-24,4.1904216933977e-16,8.44877788779639e-12,9.94521691820088e-17,2.403527346315489e-23,0.00010333192832009391
1118,5.040816326530612e-06,4.122448979591837,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.6448025703430176,11090,6.125288373878597e-07,2887.747643811925,2.6771405810089357e-20,3.553546775758282e-08,0.0,77940045.58256048,True,False,True,False,no_excitation,NH3,2.0780508121615995e-05,0.0,303.15,0.0,4.424764585427578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4749215284758593e-06,5.040816577984421e-06,-3.536676381351917e-16,303.1500000000007,4.989762597711492e-11,0.0003099959170344299,3.2144863656506167e-15,5.013169934955714e-27,1.362388983522736e-23,3.082910207036026e-14,1.4540059911471965e-25,1.800374274729471e-15,2.083908886188435e-11,2.3845783710459844e-16,3.5922535743441e-21,0.00010333196190962775
1117,5.040816326530612e-06,3.938775510204082,1013250.0,0.05,303.15,4245.12571625229,0.0008148611589373901,1  11,0.75  0.25,1.0,1483.0,0,2.8265998363494873,10903,5.864662972865203e-07,2729.793999609849,3.278175258811355e-21,3.0710517717673656e-08,0.0,550078620.4789203,True,False,True,False,no_excitation,NH3,1.985464389837568e-05,0.0,303.15,0.0,5.073087474065785e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6910291580219283e-06,5.04081675096132e-06,-9.50189474951601e-15,303.1500000000191,6.109994644016507e-12,0.0003099959516229244,1.1932077771931798e-13,2.9793930923909552e-28,4.647752014025797e-24,4.573587927792478e-15,5.39571338685642e-24,1.0666322783596197e-15,1.515701880927048e-11,1.7694064143546076e-16,5.587553851089421e-26,0.00010333197631292631
